0,1,2,3,4,5,6,7,8,9,10
11892,10360,13185,12670,10791,9216,12503,10913,12299,11548,10316
11893,3754,13072,11401,9358,1080,6860,1362,12915,7974,7236
11894,6259,3246,10471,5006,7412,5182,3845,3992,3503,9152
11895,2296,2713,10706,7305,1046,9395,11024,3835,12058,9419
11896,2361,4668,2757,10010,52,4634,9787,10311,336,1849
11897,4032,6701,3551,9008,4997,9413,5604,12192,5976,3391
11898,3991,322,4409,3325,7356,11206,747,4652,12116,8802
11899,10183,3293,12122,35,11791,2250,11702,5844,916,1244
11900,8675,3299,12909,9871,3378,9651,8236,7185,7471,11465
11901,6642,12298,3940,13104,3339,3468,7374,924,97,1210
11902,7319,10260,3658,8773,9027,12566,13280,10137,3548,2415
11903,1262,6765,12742,2992,3160,10464,975,10025,9258,6439
11904,3850,7380,1704,6579,992,10723,10051,6269,10118,11714
11905,10023,6696,8816,6452,5192,1837,8741,3713,11253,3695
11906,13216,12824,9507,12850,9559,1800,11212,609,9644,925
11907,6027,6454,12438,9447,3951,11374,5036,10228,3712,3570
11908,4187,11318,1706,11594,4213,1061,3328,6164,4855,11704
11909,9159,2935,989,4144,9789,3267,5391,2152,5598,259
11910,376,10845,4423,6066,1311,13215,7024,10821,12637,1671
11911,4553,10479,8192,2867,1144,13420,4784,8586,1995,9820
11912,11527,5169,12883,9167,11647,12310,1837,9369,12494,5192
11913,11308,11595,10315,11572,7168,2088,246,12082,8572,9633
11914,10387,8842,5819,9649,12286,4640,9662,7339,5904,9201
11915,7191,12693,10474,7445,11524,8526,10231,9136,5373,10506
11916,349,6852,9670,114,3302,10340,12098,4540,1876,13175
11917,1762,3208,1056,2767,9977,7607,1156,4866,6288,3884
11918,3969,8773,9027,12347,10137,3658,6569,12566,9879,11142
11919,2128,9233,6363,10444,10926,10678,6351,62,5210,5366
11920,7566,5303,7853,12677,7242,12375,406,13123,8515,5088
11921,13303,1351,3413,13186,3955,4786,10760,5623,1660,11495
11922,2692,256,3689,7062,7881,6470,806,9803,630,155
11923,5858,6293,12815,6221,2469,6607,11850,12768,9174,10161
11924,7031,5975,5319,12093,3239,6949,6332,6314,10328,518
11925,5244,7985,12692,8335,7160,9821,10149,8633,9140,6823
11926,11275,10940,4563,3728,6991,11178,3949,9763,3602,4888
11927,4782,7568,6978,11363,10749,6028,5631,4586,5182,2870
11928,9930,2336,5418,1369,11468,4026,12341,3886,4915,11387
11929,2860,12324,892,8430,11823,6295,6438,12778,1401,12804
11930,9273,3074,1346,4790,2737,2720,1582,8467,240,6084
11931,4934,1747,10514,10958,1195,5096,5771,929,7651,3053
11932,4797,226,7951,7539,9337,6888,12321,11278,10557,4801
11933,5873,9075,12963,3195,6529,12844,2547,5480,1470,12335
11934,5616,6831,12543,5780,8674,735,2390,9208,10457,885
11935,5472,10032,7457,2672,9853,12736,12519,5651,4329,10440
11936,10754,6593,12343,6985,8876,6404,125,5581,372,6673
11937,1846,2381,6445,11980,2247,3554,12291,10077,11950,2680
11938,5551,9586,8260,7063,6271,6749,12403,2158,8060,8983
11939,7170,561,6349,8641,592,7086,11301,11653,11483,10936
11940,10053,3180,6316,7909,13121,4946,4718,7173,4813,9250
11941,11051,9954,9833,8486,1397,8385,3263,9859,11735,9035
11942,10801,4414,12141,11870,11600,2010,8989,11875,11658,11230
11943,2150,2536,11390,9900,9492,1465,6133,9284,12752,3932
11944,1123,10895,1915,728,8982,1063,6528,5795,2079,7811
11945,5153,2418,10718,3892,8578,8417,2215,12997,11034,5365
11946,482,5688,8027,8660,78,4397,4522,2501,5060,6401
11947,10688,10017,8382,783,3069,10494,3475,7055,11305,9363
11948,1625,229,11349,6482,5209,769,944,11574,2761,565
11949,3549,7691,6566,6561,3013,4473,5461,11328,10732,9126
11950,11980,2381,6239,10296,1846,2247,2352,4165,3189,9862
11951,7336,5170,2041,10019,244,12859,9263,7689,10334,12091
11952,6114,3009,2605,2583,3377,6814,7817,6397,3624,1760
11953,9882,1043,5592,8507,4041,3927,6984,11093,3064,13265
11954,13050,10810,12893,12501,12434,3375,3478,1577,8064,7466
11955,2572,12498,5952,3067,399,932,4620,7166,11677,11723
11956,11355,8513,4954,8553,2885,9694,10064,159,4194,8104
11957,11958,11739,9146,1239,10046,821,1627,5942,5922,965
11958,11739,11957,9146,10046,1239,1627,821,10107,5922,13008
11959,6358,1981,168,12828,6857,6421,12218,5431,2025,4765
11960,8846,6050,2815,267,5568,2919,3762,10370,5557,4555
11961,4171,2716,5502,10525,9322,8029,5596,1670,9168,4146
11962,4678,11040,12663,10843,10262,742,11620,13348,8992,7841
11963,6886,11674,5363,830,10500,8176,11786,1911,3060,4970
11964,1899,673,6309,9302,10097,1410,2666,11320,12758,10589
11965,4128,6054,2811,1420,5522,6603,5498,4970,6896,4924
11966,5833,8763,3628,4146,3707,6745,5596,11979,10004,4444
11967,4478,8120,8502,7007,1736,11327,6841,7596,5330,11709
11968,2777,1202,1619,7147,5328,12394,8554,3710,6951,9116
11969,11457,7437,11261,2242,12127,7106,12781,4412,8983,8060
11970,11497,7587,7952,4952,5860,9096,10555,3765,8390,940
11971,1303,6351,1185,415,3234,13180,10926,5274,4355,2071
11972,6202,10545,8212,5070,13222,11772,12288,6979,5919,8042
11973,3393,9824,5322,10432,1129,4938,3838,2584,9054,850
11974,5670,9722,3392,5713,5434,10928,9978,13020,11191,3362
11975,4436,12437,9797,13335,1492,6396,3522,11358,10758,11085
11976,12138,3202,9003,11378,8484,1761,9182,12464,9403,3487
11977,9317,11830,11874,4388,8150,2589,7621,11118,11629,11663
11978,4339,6487,10280,9324,12262,2379,982,11005,10807,2712
11979,6168,7095,12378,4146,5596,1158,5833,8763,11668,11966
11980,2381,6239,11950,2247,1846,10296,6445,4165,12291,3189
11981,11358,1256,1197,835,8946,13335,12437,7948,10923,1858
11982,7638,3578,11734,8099,7487,9676,4449,11512,4338,11793
11983,12417,12150,7564,10439,8683,11444,10829,4181,5288,11860
11984,12960,5078,10950,3895,8085,5220,2816,9279,5993,9750
11985,4205,11632,6256,3629,5428,8111,12955,3564,11016,5025
11986,9761,2509,7812,6839,11993,5105,3951,5036,12438,968
11987,6279,3930,7290,3887,12468,1692,3989,8262,462,12414
11988,7443,8073,60,9584,1810,1356,8776,261,5043,134
11989,13352,6908,12970,12128,12135,12026,9588,5166,5765,3003
11990,423,6971,2470,2557,11389,4022,8597,10113,6805,738
11991,6808,1075,10599,497,5343,13293,12144,7588,7304,7932
11992,3960,9025,11570,8440,2482,11640,3789,11519,3779,3175
11993,11986,3263,6839,5105,9954,9833,2159,9761,2509,11941
11994,10972,4912,2599,2000,6728,2047,12098,5492,114,349
11995,12161,3678,9056,45,4532,8117,6915,7599,2089,7641
11996,4609,948,4008,12231,11117,1533,3282,13187,12495,12024
11997,3498,10084,5810,3528,548,2365,7126,1749,1551,12246
11998,3755,6439,7397,10464,9063,12944,2134,9691,2909,7871
11999,11781,7167,9671,6150,8259,7758,4365,9688,2009,3296
12000,11502,4442,12165,4433,6314,4326,7594,3653,7716,13327
12001,12595,13402,9870,11561,5478,7928,8431,12827,2076,6769
12002,1427,11550,6953,9229,9148,11162,4626,4300,3871,5641
12003,8167,753,2309,8991,2828,11110,2058,8018,12809,9523
12004,12770,2896,3983,11047,960,3601,244,6817,2506,12108
12005,5725,4227,2676,6796,11119,9713,6647,6400,8087,3306
12006,2010,2677,12059,11870,10697,8382,4414,10494,3069,12074
12007,3182,2480,1182,4569,4142,1633,3237,1847,411,5817
12008,6744,5686,173,871,1090,4172,1589,2497,5674,9596
12009,2351,4627,4108,11295,1415,5230,12827,581,2638,13305
12010,4363,11841,5615,9173,1024,9857,5842,1347,11266,10536
12011,9060,8141,10942,10682,1683,4076,5884,1445,12036,1423
12012,8047,11148,7341,11536,10246,3438,11033,1700,722,9654
12013,12446,10854,8136,11453,9391,6821,1770,1804,11492,12687
12014,6687,6705,10255,10527,4183,4960,12352,6879,3313,10096
12015,8249,8690,1123,12580,1493,2436,10895,5795,7811,9387
12016,6215,9947,912,10784,613,1101,2190,5093,10036,1471
12017,8332,2164,258,5229,8573,7537,11726,1236,10951,2589
12018,2490,5576,4984,3587,5595,6633,6740,6273,1509,10513
12019,2143,219,8850,9880,4019,8952,5514,8068,3704,2813
12020,2852,5632,3901,6185,4948,4586,3217,10592,11927,3722
12021,4430,6160,2818,5021,13369,1461,3250,4358,11609,6726
12022,7195,10663,10252,12377,4215,13118,9372,9320,8703,3632
12023,3990,7425,5482,5101,10881,11156,12934,6663,4822,4407
12024,12495,13187,12231,1533,4609,11996,3865,948,7432,4008
12025,2249,2310,2820,11264,7459,2248,2131,7395,13076,10313
12026,10605,5765,9588,9251,3003,4995,12970,5166,13352,6908
12027,9958,9727,6678,9992,8999,11807,8339,6937,13026,12732
12028,6036,13234,8474,10942,1445,10766,5427,6759,3398,11304
12029,1275,6389,2208,12431,11285,10441,9202,392,11032,7400
12030,12939,8586,1995,2867,9820,4553,10479,13094,8192,8943
12031,11816,7949,12190,6948,11267,9533,13074,10409,7624,12412
12032,1556,4238,10771,8482,9757,10452,11863,4295,3351,13334
12033,12946,2404,7752,10742,3645,2239,7092,677,9197,10820
12034,11271,7887,7608,9242,12392,3586,7148,7391,13083,467
12035,7892,8721,7845,1688,8781,360,10924,6143,12106,7005
12036,5884,10942,10682,8141,4076,4726,1924,1445,12011,5427
12037,1330,3619,2681,7312,10195,10808,11673,7895,12648,7196
12038,2246,11285,6543,9202,4167,7400,8397,11076,10441,13184
12039,9211,8478,9892,12826,11183,8932,13147,5529,3680,2971
12040,3194,7895,12648,9756,8289,11673,5512,7498,2532,7196
12041,8789,535,8306,42,4021,4,2138,80,6131,7755
12042,13328,13141,3326,12989,12318,13167,3844,9817,9103,5403
12043,7736,11106,2880,9028,12088,3166,10833,10580,10012,5798
12044,10248,5114,889,7969,5137,9281,3090,7284,10196,8697
12045,2588,2723,9993,7986,9257,12478,12633,2139,10488,9087
12046,1732,3115,5658,11037,13211,4211,4114,9432,1191,9231
12047,5277,662,4604,6867,11675,509,2769,181,2778,248
12048,8862,3027,11376,6742,11745,12666,532,4664,7978,12921
12049,1999,1284,701,1418,12500,12279,8812,10850,4515,265
12050,3956,11832,4558,5091,6814,732,1760,7118,3075,5513
12051,3384,7456,12126,1286,8392,10275,695,499,6001,5652
12052,12543,2390,5616,13156,12567,735,10129,493,3366,10457
12053,6016,9814,6664,8107,6070,9462,9927,2404,12754,3645
12054,2071,396,1288,3823,930,4355,8160,1185,3327,1116
12055,8935,1289,5382,4344,2626,9065,1002,11345,8410,13103
12056,6572,1484,4308,3854,5062,5425,8713,4284,3493,2513
12057,2827,11386,1509,10052,6273,11235,10513,5595,6740,9069
12058,9419,12524,6539,8751,4701,1069,64,12853,10021,2296
12059,10697,2677,12006,8382,3069,12074,2349,10494,1564,10688
12060,10769,13043,12649,11575,7106,7945,11464,8466,13061,12781
12061,12443,5661,11787,4443,9690,2048,3803,12895,6779,2211
12062,3872,10207,13297,12531,6341,12646,8791,11579,13132,9547
12063,4891,9388,7231,4747,1515,2688,8966,2229,2729,7527
12064,11123,6190,12983,11616,6046,4893,1169,9207,4780,12647
12065,12671,2763,11633,5646,6877,5164,3883,4447,5029,10373
12066,4901,1313,4839,4383,10473,12403,10878,8060,2158,12781
12067,756,8899,1776,2066,9288,1527,3386,12015,2156,8690
12068,513,3244,722,7436,10369,7200,2412,3438,4709,10872
12069,8283,12391,10670,12634,6694,11443,12715,9239,11397,12879
12070,4602,5403,9103,1541,8903,3844,9817,13167,6506,7210
12071,12923,12584,1432,13395,1865,10765,4071,11584,3608,7474
12072,2795,11562,1968,11382,5252,1327,6614,12885,13188,4452
12073,9471,5945,6106,102,6876,852,455,8055,5899,1204
12074,2321,2349,2677,3475,783,10697,11305,1564,2553,7055
12075,6939,4415,5090,273,8794,1591,3908,1300,740,2800
12076,3140,6280,11821,9408,11357,88,417,3342,7176,8052
12077,495,6167,7316,12553,12558,2564,3476,70,1923,2897
12078,4992,3743,5346,6930,13388,5818,7126,275,5058,6581
12079,404,1634,7542,85,12948,11717,6161,7996,10578,508
12080,2874,7382,11685,6071,6124,4972,9660,11760,8594,870
12081,11686,7986,13295,1941,11810,931,13344,3279,1068,11082
12082,1706,9633,246,11913,7168,1190,1243,7123,5357,11308
12083,1701,8520,6144,5982,7180,1038,10119,5479,5157,2925
12084,7612,11160,786,8258,4669,9365,3746,6130,13057,12666
12085,241,161,733,314,872,9906,11197,8602,4657,12961
12086,13174,9280,7280,7390,6556,12256,8523,6963,7488,2328
12087,8108,12413,6628,536,1458,13250,7342,3862,9378,10437
12088,10833,9028,12043,10580,10012,11106,3166,2880,7736,1378
12089,9598,6370,270,7605,3971,8728,13005,6928,4352,8044
12090,9906,4657,872,11197,161,8602,11861,12085,4812,314
12091,6460,10019,7336,12859,2041,2506,648,11460,8239,780
12092,3488,946,4635,5409,1853,682,2081,2098,572,3597
12093,7031,11924,5319,6949,5975,3239,6332,518,5347,2495
12094,6012,11293,92,178,4243,12316,2710,20,9711,3998
12095,1072,487,9314,2198,7012,5774,7737,2601,12532,7142
12096,12380,5057,1984,5395,8631,4598,9962,2504,5197,9746
12097,9139,7867,10812,7973,7811,1674,12702,12580,4388,1130
12098,4540,6852,2600,10972,11994,349,5746,2599,114,10943
12099,10300,12930,1191,2499,6013,8124,12260,9006,1601,11037
12100,12556,11587,7359,5297,2174,3832,843,6361,12868,7460
12101,2641,4510,5460,3121,10199,10675,4882,776,10753,10391
12102,10746,7734,5708,10552,5422,5709,8692,10372,1796,3704
12103,12431,13184,6389,2208,10441,13163,4658,6003,11344,11076
12104,11224,9293,2683,12261,5136,1217,589,4947,588,3311
12105,6809,8420,5233,9723,4327,4757,7134,4986,7377,12905
12106,8721,7005,7845,7892,6143,1621,360,12035,1688,8781
12107,5693,13158,8510,12223,3694,10542,1572,2424,1502,4989
12108,3601,5763,244,2261,12004,6774,11047,11951,5170,12745
12109,7456,6001,499,1286,1874,12051,5652,378,3147,695
12110,13326,11189,793,10864,12368,5242,4479,4753,5290,13102
12111,2154,4957,894,12574,9198,1491,3572,1421,12169,6829
12112,9770,7758,3296,6150,3682,11999,7167,4129,12182,11781
12113,737,7643,7346,8271,4954,12740,1318,1107,952,9674
12114,328,63,16,44,660,255,153,2707,112,514
12115,1812,8347,9565,1128,7928,1219,6366,3697,3513,3528
12116,4652,7356,4409,747,3325,11206,8561,8802,13199,11577
12117,6553,13378,9846,13309,3945,6868,7723,1008,5027,2078
12118,8984,9666,12287,3611,7687,8361,9107,3370,12681,10687
12119,8883,2119,6875,1520,8847,1572,9287,8510,9366,12614
12120,7156,1334,8729,11234,5132,9171,6966,13157,6768,10504
12121,3617,6204,11448,7018,8615,10461,3032,6150,9770,12112
12122,169,1244,35,11899,11702,10183,11791,1329,5844,11313
12123,428,1571,9891,7087,8463,7293,12196,8926,1175,10433
12124,13392,583,468,8170,11395,10331,5983,1835,11624,9275
12125,748,3409,413,2250,916,5844,11702,11758,10434,235
12126,10275,12051,499,1286,5652,3384,695,8392,7456,6001
12127,6271,11457,3538,9586,6032,7437,6749,5551,4412,2614
12128,13352,6908,11989,5166,9588,12135,12970,5765,3380,4995
12129,6565,12932,7410,12545,5675,1137,3656,9030,6240,4325
12130,5416,2053,7209,9973,10581,11310,2678,1119,10067,8016
12131,2265,1176,6970,1146,4649,9486,8869,309,1750,8178
12132,11705,9971,11882,12798,12542,2804,13160,5250,3073,12925
12133,4097,11637,1754,11495,5623,11027,5870,8720,5775,12195
12134,9671,7167,8259,3682,11999,8491,9436,7446,12999,12182
12135,13352,6908,12128,2596,11989,301,12970,4212,295,844
12136,8934,7891,1529,5012,7518,3230,1441,4302,8809,2118
12137,4961,11808,4884,222,3262,3596,2788,746,9983,11153
12138,11976,9003,11378,3202,8484,7769,1761,7830,3487,11402
12139,5827,4398,7583,5707,9513,12143,9310,3332,11338,10975
12140,10303,13053,2469,9374,6764,12768,5030,12815,11850,2273
12141,11875,10801,8989,2010,11870,4015,11942,4414,12006,3081
12142,11512,7712,7638,11062,12271,3079,11068,11727,8294,3585
12143,10975,7583,4398,5827,11338,5707,9310,2199,2996,2368
12144,7588,7304,5343,2258,1705,13016,10599,13293,5147,3801
12145,2501,1265,6401,7999,2759,4522,9991,1877,9589,8027
12146,3479,10990,6916,10673,4078,6169,8993,9904,3490,12251
12147,2918,4320,2806,1235,496,1597,9902,4055,189,2884
12148,9133,8477,2747,6080,11485,109,11098,4959,152,7383
12149,3033,11442,11132,2823,9963,5160,3135,1498,9001,6640
12150,10439,8683,7564,4181,11983,12417,6359,10829,5288,11860
12151,5740,1428,27,10157,2794,2868,9816,356,3357,949
12152,8405,2325,1147,3128,2840,4006,3477,9916,4489,3634
12153,13119,4196,4810,1294,2971,12330,13308,12342,4682,3533
12154,11222,13057,2172,3642,10869,8258,7051,4654,9236,9365
12155,7706,2241,2523,10966,12395,13389,336,4778,12779,10092
12156,3253,419,13127,6761,6974,3082,11433,7241,12252,11703
12157,3588,1916,9969,8301,7139,6551,10727,3569,6730,5577
12158,7908,11102,8734,7225,8925,12722,3139,12361,7452,12273
12159,10516,8063,12048,5734,507,1313,11745,6742,2960,8862
12160,5107,12654,12391,12069,8283,10670,12634,11397,9239,12715
12161,8117,3678,45,6915,9056,7599,11995,7641,2089,3062
12162,4436,8737,4222,11085,2482,13220,1492,5775,3413,3960
12163,12987,6395,7662,3979,10130,539,2743,7350,9730,11414
12164,4531,13168,8540,1033,6485,7654,9466,6474,1610,12210
12165,4442,4326,6314,13327,7716,9762,7929,8196,7594,12450
12166,7164,4286,983,12186,4587,2567,4673,2565,3431,2425
12167,5633,10740,9688,7885,8256,12621,10515,10722,7446,12777
12168,6492,9500,3238,680,10430,1437,3641,1787,12782,9519
12169,1491,12226,5289,9198,9345,5224,8990,11807,13026,6937
12170,5468,2218,1104,6181,11795,4072,6072,5825,5484,9852
12171,2451,6480,8363,8220,2110,1472,4738,10216,5305,10005
12172,11829,5317,6436,3928,2112,13409,5760,11236,1501,11426
12173,11678,6903,1018,10615,10729,6002,10868,12359,13231,2157
12174,5636,9506,12762,8606,13066,10459,5574,6925,8240,8066
12175,1891,5895,7905,1270,3544,4218,4282,9330,5839,10172
12176,8705,3323,1486,9062,6390,5704,12205,3434,1813,5336
12177,12409,9850,11104,8613,698,2802,2375,974,6134,524
12178,10887,9437,7025,2843,11573,4309,6194,11716,3252,1768
12179,10042,13379,1245,9856,9376,1555,1201,5992,13318,341
12180,3975,1821,6094,1359,1220,11611,11474,210,612,1434
12181,4574,4141,8476,6222,383,2372,12602,9884,4907,9538
12182,3296,3682,9672,7167,9671,12112,11999,8491,6150,4365
12183,1469,5011,3559,9530,3841,11343,8875,7143,9515,216
12184,9953,3334,3830,11203,12899,6410,6681,6714,6577,11241
12185,5281,11707,10928,3600,5713,7510,11974,9722,5670,7247
12186,2425,2458,8962,3259,2567,5518,5139,4673,12166,6959
12187,7271,3669,1851,3670,3297,602,8181,6172,10322,9604
12188,13148,8899,3791,6772,5944,7574,13073,7694,2848,6582
12189,6863,3968,7238,7368,4235,7439,2338,8995,10628,3356
12190,6948,7949,11267,11816,9533,13074,12031,10409,7624,3164
12191,12811,11513,3180,11940,4642,2446,10053,1384,8089,4946
12192,7852,8038,3551,6701,3748,11897,9008,10263,5149,12705
12193,13359,8365,3241,6872,4610,13397,8398,7067,8106,884
12194,11719,12323,12207,8704,3909,11194,9689,10908,9336,2775
12195,5682,8720,10105,5623,4786,4222,3858,2581,11495,13186
12196,8926,1571,10190,10230,9411,12123,13266,10433,8463,7839
12197,9991,3249,2501,1301,78,2757,4752,12145,10349,12344
12198,7198,11851,664,6037,6020,6183,9221,6355,7690,11515
12199,7182,8819,9627,7693,9681,11336,12635,8275,11286,12940
12200,9495,3100,8907,3355,7102,6408,1890,4139,3322,4721
12201,11563,9325,2573,8291,7729,3773,13099,13080,1693,4329
12202,3832,843,1951,5297,2174,12544,1737,5989,2004,475
12203,6596,6958,8383,2405,2819,292,5960,610,1340,13260
12204,4437,4166,6359,7286,3729,9491,6724,4181,1505,5369
12205,5336,12270,8164,6735,9132,7295,3323,1813,3434,12243
12206,5465,2990,5559,5184,8570,11494,7343,5826,10828,4504
12207,11719,12323,12194,8704,3909,11194,9689,10908,9336,2775
12208,2062,12807,1099,7797,2354,5534,8,0,6848,8126
12209,5607,10074,3659,7860,1667,8186,5777,5711,9778,10787
12210,1900,11692,8553,7148,6485,1033,4531,2708,2885,8540
12211,9836,103,5493,2104,224,1513,8149,2799,1052,10528
12212,9186,9811,7237,10028,9187,10031,8531,11129,13287,12311
12213,7435,299,9607,11169,2403,10120,9297,2114,8345,12709
12214,1894,2253,4045,7438,3219,11074,9448,1413,3111,9793
12215,7362,10817,6916,5930,6057,4763,12251,10044,12280,9904
12216,6604,12526,7674,2272,1645,10026,6523,7463,3931,4189
12217,7913,10959,10554,6895,6525,10646,7345,10390,11880,9268
12218,1981,11959,6358,168,6421,6857,2025,12828,5431,4765
12219,2496,1489,7027,6159,11356,10058,3274,11722,9590,8372
12220,9473,12614,8676,1170,4399,7774,4844,5921,12119,8883
12221,5644,2949,7393,6758,12337,6621,921,7257,11314,5004
12222,5635,10203,5789,11596,10142,1192,4188,7307,9316,13295
12223,2424,5950,1572,9248,9366,6875,13158,3694,4989,5693
